lig,NMDN-Score,pKd-Score
all_sdf/029_Frovatriptan.sdf,558.9435424804688,7.226986885070801
all_sdf/030_Diflunisal.sdf,1386.6968994140625,5.992494583129883
all_sdf/031_Albendazole.sdf,1434.27392578125,6.550527095794678
all_sdf/032_Vandetanib.sdf,4135.62646484375,7.420194149017334
all_sdf/033_Rufinamide.sdf,1664.21630859375,5.443354606628418
all_sdf/034_Dydrogesterone.sdf,1089.0345458984375,7.582843780517578
all_sdf/035_Telbivudine.sdf,1171.470703125,4.241099834442139
all_sdf/036_Nicotine.sdf,1108.8782958984375,5.188989162445068
all_sdf/037_Kawain.sdf,1099.222412109375,5.06548547744751
all_sdf/038_Carprofen.sdf,906.0745849609375,5.511083602905273
all_sdf/039_Azanidazole.sdf,1040.895751953125,5.649317264556885
all_sdf/040_Ofloxacin.sdf,924.401611328125,6.601860523223877
all_sdf/041_Lenalidomide.sdf,774.7744140625,7.008898735046387
all_sdf/042_Dapsone.sdf,911.2933349609375,3.7750344276428223
all_sdf/043_Sumatriptan.sdf,1426.07373046875,6.897520065307617
all_sdf/044_Calcium_Acetate.sdf,416.8805847167969,4.5253825187683105
all_sdf/045_Penicillin_V.sdf,264.2262878417969,6.0804924964904785
all_sdf/046_Trioxsalen.sdf,861.5100708007812,5.482409477233887
all_sdf/047_Sulfisoxazole.sdf,939.6458740234375,5.510472774505615
all_sdf/048_Mirtazapine.sdf,211.404052734375,5.818381309509277
all_sdf/049_Ipriflavone.sdf,967.452880859375,5.694212913513184
all_sdf/050_Perchlozone.sdf,1278.2880859375,4.041690349578857
all_sdf/051_Methylene_blue.sdf,444.3097229003906,7.007233619689941
all_sdf/052_Decitabine.sdf,464.48529052734375,4.756606101989746
all_sdf/053_Mercaptopurine.sdf,1489.243896484375,3.9770424365997314
all_sdf/054_Phosphate.sdf,100.75192260742188,1.8036448955535889
all_sdf/055_Mefenamic_acid.sdf,632.0077514648438,5.411745548248291
all_sdf/056_Kinetin.sdf,1952.5357666015625,4.583078861236572
all_sdf/057_Levofloxacin.sdf,1050.0799560546875,6.1455078125
all_sdf/058_Metyrapone.sdf,1433.6219482421875,5.679450035095215
all_sdf/059_Nalidixic_Acid.sdf,544.05078125,4.3830156326293945
all_sdf/060_Lornoxicam.sdf,777.0762329101562,5.8984375
all_sdf/061_Cephalexin.sdf,1016.9820556640625,7.054828643798828
all_sdf/062_Dasatinib.sdf,3560.652587890625,8.406133651733398
all_sdf/063_Dexrazoxane.sdf,735.6511840820312,6.651423454284668
all_sdf/064_Stavudine.sdf,1243.6728515625,5.702969551086426
all_sdf/065_Cycloserine.sdf,332.833984375,4.341109275817871
all_sdf/066_Aniracetam.sdf,1014.7039184570312,5.001302242279053
all_sdf/067_Boric_acid.sdf,-135.1620330810547,0.9618305563926697
all_sdf/068_Zalcitabine.sdf,857.5116577148438,5.35962438583374
all_sdf/069_Methoxsalen.sdf,905.8285522460938,4.251868724822998
all_sdf/070_Emtricitabine.sdf,789.020263671875,5.428363800048828
all_sdf/071_Theobromine.sdf,934.2728881835938,4.727660179138184
all_sdf/072_Minoxidil.sdf,984.3191528320312,5.1366119384765625
all_sdf/073_Quinethazone.sdf,628.1099853515625,5.971921443939209
all_sdf/074_Clozapine.sdf,39.873985290527344,5.51706075668335
all_sdf/075_Elvitegravir_cobicistat_emtricitabine_tenofovir_disoproxil_fumarate.sdf,743.1602172851562,5.517024993896484
all_sdf/076_Axitinib.sdf,2652.5791015625,8.021150588989258
all_sdf/077_Prothionamide.sdf,1284.17724609375,4.840551853179932
all_sdf/078_Melatonin.sdf,1551.3240966796875,6.059157848358154
all_sdf/079_Ethionamide.sdf,1114.284912109375,4.547938346862793
all_sdf/080_Trifluridine.sdf,986.1646728515625,5.698282718658447
all_sdf/081_Pyrantel.sdf,444.6419982910156,5.222308158874512
all_sdf/082_Lanthanum_carbonate.sdf,-526.5245361328125,9.793023109436035
all_sdf/083_Enprofylline.sdf,1681.912353515625,4.121583461761475
all_sdf/084_Levalbuterol.sdf,581.9759521484375,5.16562032699585
all_sdf/085_Oestradiol_valerate_and_dienogest.sdf,1325.71435546875,7.138500690460205
all_sdf/086_Acetazolamide.sdf,690.8417358398438,5.270658493041992
all_sdf/087_Ethoxzolamide.sdf,942.5186157226562,5.634687900543213
all_sdf/088_Triamterene.sdf,2360.84619140625,5.258804798126221
all_sdf/089_Adenine.sdf,1546.2598876953125,3.1720025539398193
all_sdf/090_Sulfamethazine.sdf,789.72900390625,5.019091606140137
all_sdf/091_Cladribine.sdf,612.2225341796875,5.495333194732666
all_sdf/092_FENBUFEN.sdf,1202.4298095703125,5.079290390014648
all_sdf/093_Tenoxicam.sdf,965.6795043945312,6.0865478515625
all_sdf/094_Nilutamide.sdf,951.07275390625,6.44511079788208
all_sdf/095_Temozolomide.sdf,949.1212158203125,3.9641220569610596
all_sdf/096_Almogran.sdf,1399.1884765625,6.4917497634887695
all_sdf/097_Acipimox.sdf,699.3468627929688,3.876786470413208
all_sdf/098_Cinoxacin.sdf,1069.2099609375,5.758652210235596
all_sdf/099_Repirinast.sdf,2242.1474609375,7.119966983795166
all_sdf/1000_Regorafenib.sdf,-89.40090942382812,6.7454023361206055
all_sdf/1001_Ursodeoxycholic_acid.sdf,-97.05990600585938,7.057412624359131
all_sdf/1002_Zuranolone.sdf,430.8294372558594,9.027359962463379
all_sdf/1003_Flibanserin.sdf,681.8040771484375,6.759192943572998
all_sdf/1004_Emedastine.sdf,380.1937255859375,5.376100540161133
all_sdf/1005_Cerulenin.sdf,632.5009765625,4.955966949462891
all_sdf/1006_Mezlocillin.sdf,-83.0975341796875,6.881725788116455
all_sdf/1007_Conjugated_Estrogens.sdf,709.6175537109375,6.846756458282471
all_sdf/1008_Technetium_99m_Tc_bicisate.sdf,132.9766082763672,7.329069137573242
all_sdf/1009_Brodimoprim.sdf,1393.030517578125,6.529932498931885
all_sdf/100_Pramipexole.sdf,677.2989501953125,4.565610885620117
all_sdf/1010_Hydrocortamate.sdf,472.0868225097656,6.453549385070801
all_sdf/1011_Metaproterenol_Sulfate.sdf,-143.42730712890625,10.941457748413086
all_sdf/1012_Dimethindene.sdf,-153.0911407470703,6.050676345825195
all_sdf/1013_Ademetionine.sdf,1044.80419921875,5.8846755027771
all_sdf/1014_Eluxadoline.sdf,-323.42950439453125,8.246091842651367
all_sdf/1015_Butacaine.sdf,211.93035888671875,4.82582950592041
all_sdf/1016_Fentanyl.sdf,125.287109375,5.998776912689209
all_sdf/1017_Ceftizoxime.sdf,349.1801452636719,4.883781909942627
all_sdf/1018_Cisapride.sdf,442.7572937011719,8.965668678283691
all_sdf/1019_Zuclopenthixol.sdf,385.063720703125,5.009662628173828
all_sdf/101_Anagrelide.sdf,1183.76611328125,6.180902004241943
all_sdf/1020_Denopamine.sdf,614.0797119140625,5.745477199554443
all_sdf/1021_Ketanserin.sdf,1639.334716796875,6.542859077453613
all_sdf/1022_Methohexital.sdf,655.6402587890625,6.880697250366211
all_sdf/1023_Alacepril.sdf,394.0929260253906,5.863193035125732
all_sdf/1024_Valaciclovir.sdf,2235.740478515625,6.671987533569336
all_sdf/1025_Raltegravir.sdf,1746.3382568359375,8.239463806152344
all_sdf/1026_Rhucin.sdf,1412.72265625,7.084670543670654
all_sdf/1027_Etretinate.sdf,382.1488037109375,6.224785327911377
all_sdf/1028_Palbociclib.sdf,3512.637451171875,7.277970790863037
all_sdf/1029_Sodium_zirconium_cyclosilicate.sdf,-390.97308349609375,4.445019721984863
all_sdf/102_Entrectinib.sdf,3079.267578125,7.533138751983643
all_sdf/1030_Fluprednisolone.sdf,667.3380737304688,6.923000812530518
all_sdf/1031_Cholic_Acid.sdf,110.86738586425781,7.758257865905762
all_sdf/1032_Sertaconazole.sdf,1423.1552734375,6.943812370300293
all_sdf/1033_Betamethasone.sdf,700.3780517578125,7.211127758026123
all_sdf/1034_Quetiapine.sdf,25.480016708374023,6.258425712585449
all_sdf/1035_Macitentan.sdf,1053.7318115234375,7.25587797164917
all_sdf/1036_Lactulose.sdf,281.16131591796875,6.360590934753418
all_sdf/1037_Cephalosporin.sdf,-189.88502502441406,6.572384834289551
all_sdf/1038_Tridihexethyl.sdf,95.79167938232422,4.6631598472595215
all_sdf/1039_Prednicarbate.sdf,64.12914276123047,7.515125274658203
all_sdf/103_Hydroxyprogesterone.sdf,1108.2890625,8.112801551818848
all_sdf/1040_Erythrityl_Tetranitrate.sdf,-199.03805541992188,5.05936861038208
all_sdf/1041_Butoconazole.sdf,830.0973510742188,7.072017669677734
all_sdf/1042_Iothalamate.sdf,475.447265625,6.963926792144775
all_sdf/1043_Malathion.sdf,112.34481048583984,5.982962131500244
all_sdf/1044_LY2835219.sdf,3465.70751953125,7.6120805740356445
all_sdf/1045_Clocortolone.sdf,443.4472961425781,8.41430377960205
all_sdf/1046_Pyrimethamine_sulfadoxine.sdf,-642.784423828125,9.624567031860352
all_sdf/1047_Tirilazad_mesylate.sdf,165.32000732421875,8.357795715332031
all_sdf/1048_Lobeglitazone.sdf,984.1658935546875,6.880617141723633
all_sdf/1049_Riociguat.sdf,928.5308837890625,6.410111427307129
all_sdf/104_Furazolidone.sdf,350.1466979980469,5.836145877838135
all_sdf/1050_Pentobarbital.sdf,633.2775268554688,5.686448574066162
all_sdf/1051_Micronomicin_sulfate.sdf,-780.3245239257812,8.5507230758667
all_sdf/1052_Novobiocin.sdf,346.09710693359375,7.541059494018555
all_sdf/1053_Penfluridol.sdf,32.578250885009766,7.011076927185059
all_sdf/1054_Midazolam.sdf,1293.8177490234375,7.034519195556641
all_sdf/1055_Amisulpride.sdf,425.42333984375,6.353522777557373
all_sdf/1056_Ramipril.sdf,-155.04054260253906,7.416337966918945
all_sdf/1057_Almitrine.sdf,601.9202270507812,7.365433216094971
all_sdf/1058_Protriptyline.sdf,446.7178955078125,5.770064830780029
all_sdf/1059_Tandospirone.sdf,272.9181213378906,6.380913734436035
all_sdf/105_Nandrolone.sdf,1342.660400390625,7.338352203369141
all_sdf/1060_Cefepime.sdf,-300.56689453125,7.307771682739258
all_sdf/1061_Kanamycin.sdf,150.3246307373047,7.306070327758789
all_sdf/1062_FerriSeltz.sdf,200.2342987060547,5.409453868865967
all_sdf/1063_Fluorometholone.sdf,781.1148071289062,8.119351387023926
all_sdf/1064_Gadodiamide.sdf,213.95262145996094,7.871723175048828
all_sdf/1065_Moexipril.sdf,457.6210632324219,7.441895484924316
all_sdf/1066_Tafenoquine.sdf,392.539306640625,8.44406509399414
all_sdf/1067_Urapidil.sdf,1042.658203125,5.826230049133301
all_sdf/1068_Cefalotin.sdf,259.95098876953125,5.693126201629639
all_sdf/1069_Clonazepam.sdf,1001.9778442382812,7.475758075714111
all_sdf/106_Progesterone.sdf,1121.669189453125,7.678072929382324
all_sdf/1070_Miglitol.sdf,879.734619140625,5.07381010055542
all_sdf/1071_Ripretinib.sdf,3031.3740234375,6.186521530151367
all_sdf/1072_Oxitropium_bromide.sdf,192.70156860351562,7.696108341217041
all_sdf/1073_Clodronate.sdf,-258.3387451171875,4.7391180992126465
all_sdf/1074_Noscapine_narcotine.sdf,469.5869140625,8.251677513122559
all_sdf/1075_Melphalan.sdf,232.51759338378906,4.219499588012695
all_sdf/1076_Tobramycin.sdf,579.9417114257812,7.287381649017334
all_sdf/1077_Canagliflozin.sdf,414.3548278808594,6.184385776519775
all_sdf/1078_Colchicine.sdf,-240.72402954101562,6.614121437072754
all_sdf/1079_Glisoxepide.sdf,409.67718505859375,5.299345016479492
all_sdf/107_Chlorothiazide.sdf,585.4038696289062,5.988819599151611
all_sdf/1080_Adinazolam.sdf,246.4733428955078,6.1725544929504395
all_sdf/1081_Sulpiride.sdf,456.3045959472656,6.022620677947998
all_sdf/1082_Dabigatran.sdf,602.1538696289062,8.306615829467773
all_sdf/1083_Aldosterone.sdf,289.3624572753906,7.397128105163574
all_sdf/1084_Morphine.sdf,197.42787170410156,6.324493885040283
all_sdf/1085_Carphenazine.sdf,725.7920532226562,6.886094093322754
all_sdf/1086_Elliptinium_acetate.sdf,272.97412109375,7.084673881530762
all_sdf/1087_Melphalan_flufenamide.sdf,-111.64330291748047,7.257017135620117
all_sdf/1088_Deucravacitinib.sdf,1734.8289794921875,7.1079535484313965
all_sdf/1089_Nitroglycerin.sdf,8.134871482849121,4.3966898918151855
all_sdf/108_Inamrinone_Lactate.sdf,572.1780395507812,7.203726768493652
all_sdf/1090_Monocrotaline.sdf,-670.3683471679688,6.900352478027344
all_sdf/1091_Fostamatinib.sdf,2949.887939453125,8.383183479309082
all_sdf/1092_Clorazepate.sdf,203.56661987304688,6.710309982299805
all_sdf/1093_Doxazosin.sdf,948.1846923828125,6.971378326416016
all_sdf/1094_Teprenone.sdf,138.7415313720703,6.769816875457764
all_sdf/1095_Tetrodotoxin.sdf,745.333251953125,6.715080261230469
all_sdf/1096_Zipeprol.sdf,618.7244873046875,8.280319213867188
all_sdf/1097_Piperacetazine.sdf,799.9042358398438,6.0748066902160645
all_sdf/1098_Piperacillin.sdf,-202.6643524169922,6.498514652252197
all_sdf/1099_Hydrocodone.sdf,241.1842803955078,6.209605693817139
all_sdf/109_Estradiol.sdf,1340.6485595703125,6.684184551239014
all_sdf/1100_Penicillin_V_Potassium.sdf,122.06222534179688,5.651944637298584
all_sdf/1101_Etrasimod.sdf,651.7554321289062,6.0809221267700195
all_sdf/1102_Sotagliflozin.sdf,956.7420654296875,7.4782562255859375
all_sdf/1103_Zanubrutinib.sdf,2792.84423828125,7.5357255935668945
all_sdf/1104_Citicoline.sdf,536.183837890625,5.812347888946533
all_sdf/1105_Phenprocoumon.sdf,913.1123657226562,6.744624137878418
all_sdf/1106_Cefteram_pivoxil.sdf,423.94744873046875,8.056918144226074
all_sdf/1107_Oseltamivir.sdf,1000.9166870117188,8.069128036499023
all_sdf/1108_Iobenguane_Sulfate_I_131.sdf,-735.1592407226562,10.001033782958984
all_sdf/1109_Cefuzonam_sodium.sdf,593.972412109375,7.847280979156494
all_sdf/110_B_Lactams.sdf,2399.025146484375,6.33306360244751
all_sdf/1110_Sulprostone.sdf,-10.251496315002441,7.091588497161865
all_sdf/1111_Bazedoxifene.sdf,1348.3946533203125,6.980205535888672
all_sdf/1112_Minocycline.sdf,-15.979900360107422,8.04481315612793
all_sdf/1113_Flurazepam.sdf,801.8021850585938,7.394814968109131
all_sdf/1114_Mirabegron.sdf,721.1610717773438,6.249526023864746
all_sdf/1115_Ritodrine.sdf,692.8988037109375,5.828860759735107
all_sdf/1116_Buflomedil.sdf,665.3527221679688,8.012394905090332
all_sdf/1117_Linagliptin.sdf,1497.7225341796875,7.862616062164307
all_sdf/1118_Orlistat.sdf,-214.85305786132812,6.925114631652832
all_sdf/1119_Croconazole.sdf,622.6531372070312,6.333313941955566
all_sdf/111_Iprodione.sdf,507.6834411621094,5.743386268615723
all_sdf/1120_Ketoconazole.sdf,1311.259521484375,7.789884090423584
all_sdf/1121_Doxorubicin.sdf,-234.74169921875,7.6805830001831055
all_sdf/1122_Oteseconazole.sdf,1473.8787841796875,8.43285846710205
all_sdf/1123_Florbetapir_F_18.sdf,1523.964111328125,5.302078723907471
all_sdf/1124_Betamethasone_Benzoate.sdf,-197.53515625,7.70794677734375
all_sdf/1125_Flurandrenolide.sdf,183.6361541748047,7.551402568817139
all_sdf/1126_Sofalcone.sdf,792.6630249023438,6.4637556076049805
all_sdf/1127_Amtolmetin_guacil.sdf,1339.938720703125,6.683528900146484
all_sdf/1128_Iopromide.sdf,229.84588623046875,7.159796714782715
all_sdf/1129_Cariprazine.sdf,859.4537963867188,6.801640033721924
all_sdf/112_Pemirolast.sdf,694.0833129882812,5.747984409332275
all_sdf/1130_Finafloxacin.sdf,1029.13037109375,6.436408042907715
all_sdf/1131_Rose_Bengal_Sodium_I_131.sdf,38.556434631347656,10.479705810546875
all_sdf/1132_Estropipate.sdf,-118.58553314208984,8.119285583496094
all_sdf/1133_Cefmenoxime.sdf,-211.3340606689453,7.804155349731445
all_sdf/1134_Roflumilast.sdf,569.5728149414062,8.566583633422852
all_sdf/1135_Tafluprost.sdf,192.76744079589844,7.578640460968018
all_sdf/1136_Pemetrexed.sdf,1606.507568359375,5.711099147796631
all_sdf/1137_Tazemetostat.sdf,1377.760498046875,8.216097831726074
all_sdf/1138_Sufentanil.sdf,-129.0709686279297,7.166030406951904
all_sdf/1139_Diethylstilbestrol.sdf,1132.8065185546875,7.0877861976623535
all_sdf/113_Potassium_Aminosalicylate.sdf,628.2908325195312,5.208429336547852
all_sdf/1140_Suplatast_tosilate.sdf,-647.1117553710938,8.105856895446777
all_sdf/1141_Acrisorcin.sdf,380.7287902832031,7.254037857055664
all_sdf/1142_Ranolazine.sdf,213.345703125,5.130238056182861
all_sdf/1143_Fluorescein_Sodium.sdf,480.34912109375,6.9237236976623535
all_sdf/1144_Doripenem.sdf,-107.77556610107422,6.9143452644348145
all_sdf/1145_Diflorasone.sdf,338.9742431640625,7.466217041015625
all_sdf/1146_Nicergoline.sdf,-5.073904991149902,7.901988506317139
all_sdf/1147_Penicillin_G_Procaine.sdf,-1577.5057373046875,9.340020179748535
all_sdf/1148_Olodaterol.sdf,1375.96826171875,7.442441463470459
all_sdf/1149_Butalbital.sdf,539.3948974609375,5.834654808044434
all_sdf/114_Isovanillin.sdf,737.7864990234375,6.4438629150390625
all_sdf/1150_Calcitriol.sdf,460.3543395996094,8.489364624023438
all_sdf/1151_Divalproex_sodium.sdf,99.99383544921875,7.260324478149414
all_sdf/1152_Latanoprost.sdf,271.80828857421875,6.903100490570068
all_sdf/1153_Acetophenazine.sdf,859.013671875,5.666547775268555
all_sdf/1154_Alphaprodine.sdf,265.9322509765625,6.108252048492432
all_sdf/1155_Sitagliptin.sdf,-62.23173141479492,6.323930740356445
all_sdf/1156_Aspoxicillin.sdf,322.7984619140625,7.225800514221191
all_sdf/1157_Nedocromil_sodium.sdf,935.84521484375,7.779696464538574
all_sdf/1158_Desvenlafaxine.sdf,786.0596313476562,6.944118976593018
all_sdf/1159_Sulfonamides.sdf,-71.07950592041016,5.470641136169434
all_sdf/115_Hexobarbital.sdf,507.88037109375,5.194949150085449
all_sdf/1160_Trilaciclib.sdf,3170.7490234375,7.214155673980713
all_sdf/1161_Cloxacillin.sdf,778.9713134765625,6.670080184936523
all_sdf/1162_Glipizide.sdf,514.8385009765625,6.024531841278076
all_sdf/1163_Repotrectinib.sdf,1970.255615234375,8.19095516204834
all_sdf/1164_Glisolamide.sdf,397.7892150878906,4.859869003295898
all_sdf/1165_Lemborexant.sdf,1591.7646484375,6.752528190612793
all_sdf/1166_Tofogliflozin.sdf,69.79541015625,5.333968162536621
all_sdf/1167_Econazole.sdf,1019.4735717773438,6.356728553771973
all_sdf/1168_Iopamidol.sdf,-81.51941680908203,6.777038097381592
all_sdf/1169_Fedratinib.sdf,3016.9970703125,7.599655628204346
all_sdf/116_Tegafur.sdf,702.1655883789062,4.546940326690674
all_sdf/1170_Cefsulodin.sdf,-294.3559875488281,6.964603424072266
all_sdf/1171_Paromomycin.sdf,-616.8848266601562,7.276971817016602
all_sdf/1172_Gilteritinib.sdf,2133.3583984375,6.295752048492432
all_sdf/1173_Bicalutamide.sdf,511.73797607421875,6.874756336212158
all_sdf/1174_Atropine.sdf,711.5621337890625,6.701775074005127
all_sdf/1175_Icosapent.sdf,485.76324462890625,4.564615726470947
all_sdf/1176_Montelukast.sdf,-164.573486328125,9.28104019165039
all_sdf/1177_Convallatoxin.sdf,158.05718994140625,6.64351224899292
all_sdf/1178_Calcium_Gluceptate.sdf,-1363.669189453125,9.404385566711426
all_sdf/1179_Levothyroxine.sdf,517.5516967773438,6.083909511566162
all_sdf/117_Thalidomide.sdf,914.0494384765625,5.798466682434082
all_sdf/1180_Oliceridine.sdf,63.70622634887695,6.982439041137695
all_sdf/1181_Medrysone.sdf,258.9443054199219,7.315162658691406
all_sdf/1182_Osimertinib.sdf,2849.845947265625,7.95150089263916
all_sdf/1183_Eterobarb.sdf,-55.422508239746094,5.177253246307373
all_sdf/1184_Raltitrexed.sdf,1774.5220947265625,6.672122478485107
all_sdf/1185_Bacampicillin.sdf,223.78662109375,7.369015216827393
all_sdf/1186_Adapalene.sdf,591.9191284179688,7.484734535217285
all_sdf/1187_Iopanoic_acid.sdf,970.9459228515625,6.55903959274292
all_sdf/1188_Thiamylal.sdf,386.72747802734375,7.057243347167969
all_sdf/1189_Carbenicillin_Indanyl_Sodium.sdf,6.58634614944458,6.227993965148926
all_sdf/118_Rizatriptan.sdf,1257.9832763671875,7.045029640197754
all_sdf/1190_Telotristat_ethyl.sdf,1331.3553466796875,8.099532127380371
all_sdf/1191_Sarpogrelate.sdf,194.71151733398438,6.899470806121826
all_sdf/1192_Fluphenazine.sdf,327.40234375,6.228459358215332
all_sdf/1193_Primidone.sdf,646.073974609375,5.697770118713379
all_sdf/1194_Irinotecan.sdf,947.445556640625,7.853122234344482
all_sdf/1195_Dibucaine.sdf,887.8618774414062,5.834599018096924
all_sdf/1196_Acocantherin.sdf,-277.224853515625,7.153130531311035
all_sdf/1197_Fospropofol_disodium.sdf,-347.8312072753906,5.890776634216309
all_sdf/1198_Nefopam.sdf,231.3384246826172,5.367124080657959
all_sdf/1199_Cefixime.sdf,1068.358154296875,10.525346755981445
all_sdf/119_Azathioprine.sdf,1581.11328125,6.1125593185424805
all_sdf/1200_Streptozocin.sdf,410.0484924316406,5.25966215133667
all_sdf/1201_Tamsulosin.sdf,716.8082275390625,5.434271812438965
all_sdf/1202_Peramivir.sdf,433.1346435546875,5.987090110778809
all_sdf/1203_Siponimod.sdf,646.8312377929688,6.975117206573486
all_sdf/1204_Xatral.sdf,1088.903564453125,7.6400465965271
all_sdf/1205_Pegaptanib.sdf,-257.5967712402344,6.434153079986572
all_sdf/1206_Gusperimus_trihydrochloride.sdf,147.87759399414062,7.486812591552734
all_sdf/1207_Trimazosin.sdf,1034.944091796875,7.06912088394165
all_sdf/1208_Ivabradine.sdf,907.9779052734375,7.863461971282959
all_sdf/1209_Raloxifene.sdf,1359.1446533203125,6.810589790344238
all_sdf/120_Carbidopa.sdf,729.0467529296875,4.562819480895996
all_sdf/1210_Morrhuate_sodium.sdf,478.46160888671875,7.613495349884033
all_sdf/1211_Nadolol.sdf,1054.6898193359375,5.8218584060668945
all_sdf/1212_Trimethobenzamide.sdf,563.1841430664062,6.268977642059326
all_sdf/1213_Glimepiride.sdf,63.778499603271484,6.265284061431885
all_sdf/1214_Nicardipine.sdf,1182.482177734375,7.937174320220947
all_sdf/1215_Treximet.sdf,-768.3341674804688,11.458600044250488
all_sdf/1216_Nisoldipine.sdf,21.256044387817383,8.760408401489258
all_sdf/1217_Lofepramine.sdf,-49.86062240600586,5.989148139953613
all_sdf/1218_Cephapirin.sdf,71.75352478027344,6.096256732940674
all_sdf/1219_Saprisartan.sdf,351.0223083496094,8.759031295776367
all_sdf/121_Doxifluridine.sdf,751.980712890625,5.421945095062256
all_sdf/1220_Fotemustine.sdf,270.1864318847656,5.341831207275391
all_sdf/1221_Miglustat.sdf,392.49066162109375,5.048532009124756
all_sdf/1222_Venlafaxine.sdf,782.5894165039062,6.32832145690918
all_sdf/1223_Fusidic_Acid.sdf,-23.390098571777344,7.857540130615234
all_sdf/1224_Fosfestrol.sdf,418.02117919921875,6.340510845184326
all_sdf/1225_Naltrexone.sdf,139.54559326171875,5.887433052062988
all_sdf/1226_Thiothixene.sdf,200.73614501953125,6.387548446655273
all_sdf/1227_Methylscopolamine.sdf,929.7975463867188,6.534801483154297
all_sdf/1228_Ridogrel.sdf,1339.94775390625,6.687594890594482
all_sdf/1229_Incruse_Ellipta.sdf,-112.51673889160156,7.190944194793701
all_sdf/122_Ximelegatran.sdf,1255.8956298828125,4.622745990753174
all_sdf/1230_NKM.sdf,-510.75775146484375,7.465546131134033
all_sdf/1231_Methscopolamine_Bromide.sdf,583.3525390625,6.715400218963623
all_sdf/1232_Methylprednisolone.sdf,202.28240966796875,7.816452980041504
all_sdf/1233_Mitiglinide.sdf,989.0228881835938,5.286484241485596
all_sdf/1234_Pirarubicin.sdf,-287.82843017578125,7.366946697235107
all_sdf/1235_Piritramide.sdf,593.1199340820312,7.0844221115112305
all_sdf/1236_Diosmin.sdf,1575.986572265625,6.545659065246582
all_sdf/1237_Betaxolol.sdf,699.9334106445312,4.519210338592529
all_sdf/1238_Clemastine.sdf,311.091552734375,6.533654689788818
all_sdf/1239_Clidinium.sdf,-743.9569091796875,7.36626672744751
all_sdf/123_Sulfameter.sdf,1221.2894287109375,4.744247913360596
all_sdf/1240_Indacaterol.sdf,441.3890380859375,6.497196197509766
all_sdf/1241_Netilmicin.sdf,271.1911315917969,8.229308128356934
all_sdf/1242_Apixaban.sdf,1096.42724609375,6.981686592102051
all_sdf/1243_Bifonazole.sdf,1090.2601318359375,6.609165191650391
all_sdf/1244_Chlorhexidine.sdf,-224.71157836914062,6.047295093536377
all_sdf/1245_Mebeverine.sdf,-38.83689498901367,6.456618309020996
all_sdf/1246_Lincomycin.sdf,192.81890869140625,6.679563045501709
all_sdf/1247_Trimebutine.sdf,58.034393310546875,7.051060199737549
all_sdf/1248_Cimetropium_bromide.sdf,357.5726013183594,6.420556545257568
all_sdf/1249_Fexofenadine.sdf,-8.724275588989258,6.827456474304199
all_sdf/124_Fenoprofen.sdf,1349.146728515625,4.890369892120361
all_sdf/1250_Rosaprostol.sdf,196.01629638671875,5.915953636169434
all_sdf/1251_Mometasone.sdf,117.49192810058594,7.654294967651367
all_sdf/1252_Ponatinib.sdf,2475.092041015625,8.714268684387207
all_sdf/1253_Eprosartan.sdf,318.6748046875,7.826299667358398
all_sdf/1254_ABIRATERONE.sdf,505.1353454589844,8.52620792388916
